AcademicRecordID,WosUID,Title,DocumentTypeId,LanguageId,PublicationId,PubYear,PubMonth,PubDate,PubVolume,PubIssue,PublicationTypeId,PubPageCount,DatabaseEditionId,ReferenceCount,CiteCount,JournalExpectedCitations,JournalActExpCitations,ImpactFactor,AvgExpectedRate,Percentile,Nci,EsiMostCitedArticle,HotPaper,IsInternationalCollab,IsInstitutionCollab,IsIndustryCollab,OaFlag,JournalInfoId,IsReferenceArticle,QValue,IsPassive,SelfCitationCount
88784,WOS:000312230700007,Energy- and Performance-Aware Scheduling of Tasks on Parallel and Distributed Systems,1,1,11055,2012,OCT,2012-10-01 00:00:00.000,8,4,5,37,1,106,14,,,,,,,,,,,,,,1,,0,0
88785,WOS:000305730400005,"Wireless, Ultra-Low-Power Implantable Sensor for Chronic Bladder Pressure Monitoring",1,1,11055,2012,JUN,2012-06-01 00:00:00.000,8,2,5,13,1,19,12,,,,,,,,,,,,,,1,,0,0
88786,WOS:000323705000004,Spin-Transfer Torque Magnetic Random Access Memory (STT-MRAM),1,1,11055,2013,MAY,2013-05-01 00:00:00.000,9,2,5,35,1,48,95,,,,,,,,,,,,,,1,,0,0
88787,WOS:000323705000003,Nanoscale Electronic Synapses Using Phase Change Devices,1,1,11055,2013,MAY,2013-05-01 00:00:00.000,9,2,5,20,1,60,52,,,,,,,,,,,,,,1,,0,0
88788,WOS:000315457200009,"Effect of Wordline/Bitline Scaling on the Performance, Energy Consumption, and Reliability of Cross-Point Memory Array",1,1,11055,2013,FEB,2013-02-01 00:00:00.000,9,1,5,14,1,40,26,,,,,,,,,,,,,,1,,0,0
88789,WOS:000323705000002,Memristive Devices in Computing System: Promises and Challenges,1,1,11055,2013,MAY,2013-05-01 00:00:00.000,9,2,5,20,1,68,20,,,,,,,,,,,,,,1,,0,0
88790,WOS:000332482300008,A Survey of Software Aging and Rejuvenation Studies,1,1,11055,2014,JAN,2014-01-01 00:00:00.000,10,1,5,34,1,125,31,,,,,,,,,,,,,,1,,0,0
88791,WOS:000332482300005,Robust Learning Approach for Neuro-Inspired Nanoscale Crossbar Architecture,1,1,11055,2014,JAN,2014-01-01 00:00:00.000,10,1,5,20,1,41,20,,,,,,,,,,,,,,1,,0,0
88792,WOS:000345067100009,Novel Through-Silicon-Via Inductor-Based On-Chip DC-DC Converter Designs in 3D ICs,1,1,11055,2014,NOV,2014-11-01 00:00:00.000,11,2,5,14,1,15,15,,,,,,,,,,,,,,1,,0,0
88793,WOS:000348308000011,Realizing Reversible Computing in QCA Framework Resulting in Efficient Design of Testable ALU,1,1,11055,2014,DEC,2014-12-01 00:00:00.000,11,3,5,22,1,40,15,,,,,,,,,,,,,,1,,0,0
88794,WOS:000361067700006,Spintronics: Emerging Ultra-Low-Power Circuits and Systems beyond MOS Technology,1,1,11055,2015,AUG,2015-08-01 00:00:00.000,12,2,5,42,1,142,55,,,,,,,,,,,,,,1,,0,0
88795,WOS:000361670400004,Spike-Time-Dependent Encoding for Neuromorphic Processors,1,1,11055,2015,SEP,2015-09-01 00:00:00.000,12,3,5,21,1,77,11,,,,,,,,,,,,,,1,,0,0
88796,WOS:000353642700007,A Reconfigurable Digital Neuromorphic Processor with Memristive Synaptic Crossbar for Cognitive Computing,1,1,11055,2015,APR,2015-04-01 00:00:00.000,11,4,5,25,1,34,10,,,,,,,,,,,,,,1,,0,0
88797,WOS:000353642700005,Large-Scale Spiking Neural Networks using Neuromorphic Hardware Compatible Models,1,1,11055,2015,APR,2015-04-01 00:00:00.000,11,4,5,18,1,75,9,,,,,,,,,,,,,,1,,0,0
88798,WOS:000391627300006,A Survey on Chip to System Reverse Engineering,1,1,11055,2016,DEC,2016-12-01 00:00:00.000,13,1,5,34,1,104,21,,,,,,,,,,,,,,1,,0,0
88799,WOS:000381421500008,Comparative Area and Parasitics Analysis in FinFET and Heterojunction Vertical TFET Standard Cells,1,1,11055,2016,JUL,2016-07-01 00:00:00.000,12,4,5,23,1,38,17,,,,,,,,,,,,,,1,,0,0
88800,WOS:000391627300010,Real-Time Anomaly Detection Framework for Many-Core Router through Machine-Learning Techniques,1,1,11055,2016,DEC,2016-12-01 00:00:00.000,13,1,5,22,1,42,8,,,,,,,,,,,,,,1,,0,0
88801,WOS:000381421500016,A Survey of Architectural Techniques for Near-Threshold Computing,1,1,11055,2016,JUL,2016-07-01 00:00:00.000,12,4,5,26,1,75,7,,,,,,,,,,,,,,1,,0,0
88802,WOS:000401535800003,Structured Pruning of Deep Convolutional Neural Networks,1,1,11055,2017,MAY,2017-05-01 00:00:00.000,13,3,5,18,1,33,15,,,,,,,,,,,,,,1,,0,0
88803,WOS:000396158500006,Non-Volatile Processor Based on MRAM for Ultra-Low-Power IoT Devices,1,1,11055,2017,MAR,2017-03-01 00:00:00.000,13,2,5,23,1,52,8,,,,,,,,,,,,,,1,,0,0
88804,WOS:000401535800010,High-Performance Computing with Quantum Processing Units,1,1,11055,2017,MAY,2017-05-01 00:00:00.000,13,3,5,13,1,38,8,,,,,,,,,,,,,,1,,0,0
88805,WOS:000401535800007,Distributed In-Memory Computing on Binary RRAM Crossbar,1,1,11055,2017,MAY,2017-05-01 00:00:00.000,13,3,5,18,1,42,6,,,,,,,,,,,,,,1,,0,0
88806,WOS:000429195300009,Improving Energy Efficiency in Wireless Network-on-Chip Architectures,1,1,11055,2018,MAR,2018-03-01 00:00:00.000,14,1,5,24,1,38,3,,,,,,,,,,,,,,1,,0,0
88807,WOS:000429195300007,Resource-Constrained Scheduling for Digital Microfluidic Biochips,1,1,11055,2018,MAR,2018-03-01 00:00:00.000,14,1,5,26,1,43,3,,,,,,,,,,,,,,1,,0,0
88808,WOS:000429195300006,Improving AES Core Performance via an Advanced ASBUS Protocol,1,1,11055,2018,MAR,2018-03-01 00:00:00.000,14,1,5,23,1,35,2,,,,,,,,,,,,,,1,,0,0
88809,WOS:000429195300002,Design Considerations for Memristive Crossbar Physical Unclonable Functions,1,1,11055,2018,MAR,2018-03-01 00:00:00.000,14,1,5,23,1,39,2,,,,,,,,,,,,,,1,,0,0
88810,WOS:000169651600014,Fluid-based analysis of a network of AQM routers supporting TCP flows with an application to RED,1,1,11056,2000,OCT,2000-10-01 00:00:00.000,30,4,5,10,1,14,172,,,,,,,,,,,,,,1,,0,0
88811,WOS:000087435600002,On the origin of power laws in Internet topologies,1,1,11056,2000,APR,2000-04-01 00:00:00.000,30,2,5,11,1,14,147,,,,,,,,,,,,,,1,,0,0
88812,WOS:000086468400003,The Eifel algorithm: Making TCP robust against spurious retransmissions,1,1,11056,2000,JAN,2000-01-01 00:00:00.000,30,1,5,7,1,25,117,,,,,,,,,,,,,,1,,0,0
88813,WOS:000169651600025,Practical network support for IP traceback,1,1,11056,2000,OCT,2000-10-01 00:00:00.000,30,4,5,12,1,43,113,,,,,,,,,,,,,,1,,0,0
88814,WOS:000172522500014,Chord: A scalable peer-to-peer lookup service for Internet applications,1,1,11056,2001,OCT,2001-10-01 00:00:00.000,31,4,5,12,1,19,840,,,,,,,,,,,,,,1,,0,0
88815,WOS:000172522500015,A scalable Content-Addressable Network,1,1,11056,2001,OCT,2001-10-01 00:00:00.000,31,4,5,12,1,17,482,,,,,,,,,,,,,,1,,0,0
88816,WOS:000170930100003,Voice over IP performance monitoring,1,1,11056,2001,APR,2001-04-01 00:00:00.000,31,2,5,16,1,21,188,,,,,,,,,,,,,,1,,0,0
88817,WOS:000171016200004,Habitat monitoring: Application driver for wireless communications technology,1,1,11056,2001,APR,2001-04-01 00:00:00.000,31,2,5,8,1,16,103,,,,,,,,,,,,,,1,,0,0
88818,WOS:000180386800017,Scalable application layer multicast,1,1,11056,2002,OCT,2002-10-01 00:00:00.000,32,4,5,13,1,24,248,,,,,,,,,,,,,,1,,0,0
88819,WOS:000180386800012,Measuring ISP topologies with rocketfuel,1,1,11056,2002,OCT,2002-10-01 00:00:00.000,32,4,5,13,1,25,182,,,,,,,,,,,,,,1,,0,0
88820,WOS:000177969300006,Controlling high bandwidth aggregates in the network,1,1,11056,2002,JUL,2002-07-01 00:00:00.000,32,3,5,12,1,24,168,,,,,,,,,,,,,,1,,0,0
88821,WOS:000180386800009,Congestion control for high bandwidth-delay product networks,1,1,11056,2002,OCT,2002-10-01 00:00:00.000,32,4,5,14,1,28,120,,,,,,,,,,,,,,1,,0,0
88822,WOS:000188215800004,A delay-tolerant network architecture for challenged Internets,1,1,11056,2003,OCT,2003-10-01 00:00:00.000,33,4,5,8,1,22,561,,,,,,,,,,,,,,1,,0,0
88823,WOS:000187158500002,PlanetLab: An overlay testbed for broad-coverage services,1,1,11056,2003,JUL,2003-07-01 00:00:00.000,33,3,5,10,1,25,362,,,,,,,,,,,,,,1,,0,0
88824,WOS:000186532800008,An empirical analysis of the IEEE 802.11 MAC layer handoff process,1,1,11056,2003,APR,2003-04-01 00:00:00.000,33,2,5,10,1,18,289,,,,,,,,,,,,,,1,,0,0
88825,WOS:000186532800007,Scalable TCP: Improving performance in highspeed wide area networks,1,1,11056,2003,APR,2003-04-01 00:00:00.000,33,2,5,9,1,18,231,,,,,,,,,,,,,,1,,0,0
88826,WOS:000222077700004,A taxonomy of DDoS attack and DDoS Defense mechanisms,1,1,11056,2004,APR,2004-04-01 00:00:00.000,34,2,5,15,1,74,488,,,,,,,,,,,,,,1,,0,0
88827,WOS:000224722000014,Routing in a delay tolerant network,1,1,11056,2004,OCT,2004-10-01 00:00:00.000,34,4,5,13,1,20,327,,,,,,,,,,,,,,1,,0,0
88828,WOS:000224722000020,Diagnosing network-wide traffic anomalies,1,1,11056,2004,OCT,2004-10-01 00:00:00.000,34,4,5,12,1,24,225,,,,,,,,,,,,,,1,,0,0
88829,WOS:000224722000032,Modeling and performance analysis of BitTorrent-like peer-to-peer networks,1,1,11056,2004,OCT,2004-10-01 00:00:00.000,34,4,5,11,1,22,175,,,,,,,,,,,,,,1,,0,0
88830,WOS:000233120000013,ExOR: Opportunistic multi-hop routing for wireless networks,1,1,11056,2005,OCT,2005-10-01 00:00:00.000,35,4,5,11,1,21,357,,,,,,,,,,,,,,1,,0,0
88831,WOS:000233120000020,Mining anomalies using traffic feature distributions,1,1,11056,2005,OCT,2005-10-01 00:00:00.000,35,4,5,12,1,29,224,,,,,,,,,,,,,,1,,0,0
88832,WOS:000233120000021,BLINC: Multilevel traffic classification in the dark,1,1,11056,2005,OCT,2005-10-01 00:00:00.000,35,4,5,12,1,17,204,,,,,,,,,,,,,,1,,0,0
88833,WOS:000233120300005,A clean slate 4D approach to network control and management,1,1,11056,2005,OCT,2005-10-01 00:00:00.000,35,5,5,13,1,52,159,,,,,,,,,,,,,,1,,0,0
88834,WOS:000241393000024,XORs in the air: Practical wireless network coding,1,1,11056,2006,OCT,2006-10-01 00:00:00.000,36,4,5,12,1,33,313,,,,,,,,,,,,,,1,,0,0
88835,WOS:000235070100008,Network coding: An instant primer,1,1,11056,2006,JAN,2006-01-01 00:00:00.000,36,1,5,6,1,29,280,,,,,,,,,,,,,,1,,0,0
88836,WOS:000237550400004,Traffic classification on the fly,1,1,11056,2006,APR,2006-04-01 00:00:00.000,36,2,5,4,1,8,184,,,,,,,,,,,,,,1,,0,0
88837,WOS:000241393300002,A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification,7,1,11056,2006,OCT,2006-10-01 00:00:00.000,36,5,5,9,1,16,157,,,,,,,,,,,,,,1,,0,0
88838,WOS:000249927800018,A data-oriented (and beyond) network architecture,1,1,11056,2007,OCT,2007-10-01 00:00:00.000,37,4,5,12,1,40,393,,,,,,,,,,,,,,1,,0,0
88839,WOS:000249927800036,Embracing wireless interference: Analog network coding,1,1,11056,2007,OCT,2007-10-01 00:00:00.000,37,4,5,12,1,32,350,,,,,,,,,,,,,,1,,0,0
88840,WOS:000243965700009,How to lease the Internet in your spare time,1,1,11056,2007,JAN,2007-01-01 00:00:00.000,37,1,5,4,1,13,241,,,,,,,,,,,,,,1,,0,0
88841,WOS:000249927800034,DTN routing as a resource allocation problem,1,1,11056,2007,OCT,2007-10-01 00:00:00.000,37,4,5,12,1,33,234,,,,,,,,,,,,,,1,,0,0
88842,WOS:000255732000014,OpenFlow: Enabling innovation in campus networks,8,1,11056,2008,APR,2008-04-01 00:00:00.000,38,2,5,6,1,6,2849,,,,,,,,,,,,,,1,,0,0
88843,WOS:000259435500007,"A scalable, commodity data center network architecture",1,1,11056,2008,OCT,2008-10-01 00:00:00.000,38,4,5,12,1,33,774,,,,,,,,,,,,,,1,,0,0
88844,WOS:000257819700013,NOX: Towards an operating system for networks,8,1,11056,2008,JUL,2008-07-01 00:00:00.000,38,3,5,6,1,13,479,,,,,,,,,,,,,,1,,0,0
88845,WOS:000255732000005,Rethinking virtual network embedding: Substrate support for path splitting and migration,1,1,11056,2008,APR,2008-04-01 00:00:00.000,38,2,5,11,1,27,341,,,,,,,,,,,,,,1,,0,0
88846,WOS:000263492200012,A Break in the Clouds: Towards a Cloud Definition,1,1,11056,2009,JAN,2009-01-01 00:00:00.000,39,1,5,6,1,28,721,,,,,,,,,,,,,,1,,0,0
88847,WOS:000263492200015,The Cost of a Cloud: Research Problems in Data Center Networks,1,1,11056,2009,JAN,2009-01-01 00:00:00.000,39,1,5,6,1,17,415,,,,,,,,,,,,,,1,,0,0
88848,WOS:000271210500006,VL2: A Scalable and Flexible Data Center Network,1,1,11056,2009,OCT,2009-10-01 00:00:00.000,39,4,5,12,1,23,346,,,,,,,,,,,,,,1,,0,0
88849,WOS:000271210500007,"BCube: A High Performance, Server-centric Network Architecture for Modular Data Centers",1,1,11056,2009,OCT,2009-10-01 00:00:00.000,39,4,5,12,1,25,287,,,,,,,,,,,,,,1,,0,0
88850,WOS:000284879800030,Helios: A Hybrid Electrical/Optical Switch Architecture for Modular Data Centers,1,1,11056,2010,OCT,2010-10-01 00:00:00.000,40,4,5,12,1,35,254,,,,,,,,,,,,,,1,,0,0
88851,WOS:000284879800007,Data Center TCP (DCTCP),1,1,11056,2010,OCT,2010-10-01 00:00:00.000,40,4,5,12,1,34,247,,,,,,,,,,,,,,1,,0,0
88852,WOS:000273227000014,Understanding data center traffic characteristics,1,1,11056,2010,JAN,2010-01-01 00:00:00.000,40,1,5,8,1,9,191,,,,,,,,,,,,,,1,,0,0
88853,WOS:000284879800029,c-Through: Part-time Optics in Data Centers,1,1,11056,2010,OCT,2010-10-01 00:00:00.000,40,4,5,12,1,37,170,,,,,,,,,,,,,,1,,0,0
88854,WOS:000302124800022,DevoFlow: Scaling Flow Management for High-Performance Networks,1,1,11056,2011,AUG,2011-08-01 00:00:00.000,41,4,5,12,1,50,358,,,,,,,,,,,,,,1,,0,0
88855,WOS:000289669400005,Virtual Network Embedding Through Topology-Aware Node Ranking,1,1,11056,2011,APR,2011-04-01 00:00:00.000,41,2,5,9,1,28,234,,,,,,,,,,,,,,1,,0,0
88856,WOS:000289780800007,Tool Release: Gathering 802.11n Traces with Channel State Information,1,1,11056,2011,JAN,2011-01-01 00:00:00.000,41,1,5,1,1,3,218,,,,,,,,,,,,,,1,,0,0
88857,WOS:000302124800021,Towards Predictable Datacenter Networks,1,1,11056,2011,AUG,2011-08-01 00:00:00.000,41,4,5,12,1,38,172,,,,,,,,,,,,,,1,,0,0
88858,WOS:000309217600002,Making Middleboxes Someone Else's Problem: Network Processing as a Cloud Service,1,1,11056,2012,OCT,2012-10-01 00:00:00.000,42,4,5,12,1,27,122,,,,,,,,,,,,,,1,,0,0
88859,WOS:000305897600010,Adaptive Forwarding in Named Data Networking,1,1,11056,2012,JUL,2012-07-01 00:00:00.000,42,3,5,6,1,9,108,,,,,,,,,,,,,,1,,0,0
88860,WOS:000309217600036,It's Not Easy Being Green,1,1,11056,2012,OCT,2012-10-01 00:00:00.000,42,4,5,12,1,38,107,,,,,,,,,,,,,,1,,0,0
88861,WOS:000309217600029,Finishing Flows Quickly with Preemptive Scheduling,1,1,11056,2012,OCT,2012-10-01 00:00:00.000,42,4,5,12,1,23,91,,,,,,,,,,,,,,1,,0,0
88862,WOS:000327465900039,Full Duplex Radios,1,1,11056,2013,OCT,2013-10-01 00:00:00.000,43,4,5,12,1,19,529,,,,,,,,,,,,,,1,,0,0
88863,WOS:000327465900003,B4: Experience with a Globally-Deployed Software Defined WAN,1,1,11056,2013,OCT,2013-10-01 00:00:00.000,43,4,5,12,1,39,412,,,,,,,,,,,,,,1,,0,0
88864,WOS:000327465900006,SIMPLE-fying Middlebox Policy Enforcement Using SDN,1,1,11056,2013,OCT,2013-10-01 00:00:00.000,43,4,5,12,1,40,172,,,,,,,,,,,,,,1,,0,0
88865,WOS:000327465900005,Achieving High Utilization with Software-Driven WAN,1,1,11056,2013,OCT,2013-10-01 00:00:00.000,43,4,5,12,1,35,165,,,,,,,,,,,,,,1,,0,0
88866,WOS:000341236800009,Named Data Networking,1,1,11056,2014,JUL,2014-07-01 00:00:00.000,44,3,5,8,1,33,396,,,,,,,,,,,,,,1,,0,0
88867,WOS:000343986300007,Finding your Way in the Definition Fog: Towards a Comprehensive of Fog Computing,1,1,11056,2014,OCT,2014-10-01 00:00:00.000,44,5,5,6,1,17,254,,,,,,,,,,,,,,1,,0,0
88868,WOS:000341236800012,Programming Protocol-Independent Packet Processors,1,1,11056,2014,JUL,2014-07-01 00:00:00.000,44,3,5,9,1,14,210,,,,,,,,,,,,,,1,,0,0
88869,WOS:000334996900014,The Road to SDN: An Intellectual History of Programmable Networks,1,1,11056,2014,APR,2014-04-01 00:00:00.000,44,2,5,12,1,76,174,,,,,,,,,,,,,,1,,0,0
88870,WOS:000364017800005,Edge-centric Computing: Vision and Challenges,8,1,11056,2015,OCT,2015-10-01 00:00:00.000,45,5,5,6,1,10,183,,,,,,,,,,,,,,1,,0,0
88871,WOS:000370556200036,SpotFi: Decimeter Level Localization Using WiFi,1,1,11056,2015,AUG,2015-08-01 00:00:00.000,45,4,5,14,1,70,139,,,,,,,,,,,,,,1,,0,0
88872,WOS:000370556200040,A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP,1,1,11056,2015,AUG,2015-08-01 00:00:00.000,45,4,5,14,1,37,102,,,,,,,,,,,,,,1,,0,0
88873,WOS:000370556200030,Jupiter Rising: A Decade of Clos Topologies and Centralized Control in Google's Datacenter Network,1,1,11056,2015,AUG,2015-08-01 00:00:00.000,45,4,5,15,1,24,89,,,,,,,,,,,,,,1,,0,0
88874,WOS:000370561400005,It's a Match! Near-Optimal and Incremental Middlebox Deployment,7,1,11056,2016,JAN,2016-01-01 00:00:00.000,46,1,5,7,1,23,20,,,,,,,,,,,,,,1,,0,0
88875,WOS:000370561400006,In-Band Synchronization for Distributed SDN Control Planes,7,1,11056,2016,JAN,2016-01-01 00:00:00.000,46,1,5,7,1,21,14,,,,,,,,,,,,,,1,,0,0
88876,WOS:000370561400010,Perspectives on Net Neutrality and Internet Fast-Lanes,1,1,11056,2016,JAN,2016-01-01 00:00:00.000,46,1,5,6,1,45,11,,,,,,,,,,,,,,1,,0,0
88877,WOS:000379411400002,On the Interplay of Link-Flooding Attacks and Traffic Engineering,7,1,11056,2016,APR,2016-04-01 00:00:00.000,46,2,5,7,1,24,8,,,,,,,,,,,,,,1,,0,0
88878,WOS:000413345900005,Knowledge-Defined Networking,1,1,11056,2017,JUL,2017-07-01 00:00:00.000,47,3,5,7,1,18,7,,,,,,,,,,,,,,1,,0,0
88879,WOS:000395418500001,Towards a Context-Aware Forwarding Plane in Named Data Networking supporting QoS,7,1,11056,2017,JAN,2017-01-01 00:00:00.000,47,1,5,11,1,16,6,,,,,,,,,,,,,,1,,0,0
88880,WOS:000413345200004,Learning Networking by Reproducing Research Results,1,1,11056,2017,APR,2017-04-01 00:00:00.000,47,2,5,8,1,27,6,,,,,,,,,,,,,,1,,0,0
88881,WOS:000395418500002,A Database Approach to SDN Control Plane Design,1,1,11056,2017,JAN,2017-01-01 00:00:00.000,47,1,5,12,1,28,5,,,,,,,,,,,,,,1,,0,0
88882,WOS:000431407500007,Charting the Algorithmic Complexity of Waypoint Routing - A Guided Walk,7,1,11056,2018,JAN,2018-01-01 00:00:00.000,48,1,5,7,1,30,2,,,,,,,,,,,,,,1,,0,0
88883,WOS:000456104700005,"VANETs' research over the past decade: overview, credibility, and trends",1,1,11056,2018,APR,2018-04-01 00:00:00.000,48,2,5,9,1,31,2,,,,,,,,,,,,,,1,,0,0
88884,WOS:000431407500012,"A Survey on Artifacts from CoNEXT, ICN, IMC, and SIGCOMM Conferences in 2017",1,1,11056,2018,JAN,2018-01-01 00:00:00.000,48,1,5,6,1,56,1,,,,,,,,,,,,,,1,,0,0
88885,WOS:000431407500009,"ex uno pluria: The Service-Infrastructure Cycle, Ossification, and the Fragmentation of the Internet",1,1,11056,2018,JAN,2018-01-01 00:00:00.000,48,1,5,8,1,51,1,,,,,,,,,,,,,,1,,0,0
88886,WOS:000208300600009,A General Approach to Online Network Optimization Problems,1,1,11057,2006,OCT,2006-10-01 00:00:00.000,2,4,5,21,1,18,123,,,,,,,,,,,,,,1,,0,0
88887,WOS:000208300600003,Succinct Ordinal Trees with Level-Ancestor Queries,1,1,11057,2006,OCT,2006-10-01 00:00:00.000,2,4,5,25,1,19,76,,,,,,,,,,,,,,1,,0,0
88888,WOS:000208300600005,Approximate Distance Oracles for Unweighted Graphs in Expected O(n(2)) Time,1,1,11057,2006,OCT,2006-10-01 00:00:00.000,2,4,5,21,1,16,47,,,,,,,,,,,,,,1,,0,0
88889,WOS:000208300600007,Rank-Maximal Matchings,1,1,11057,2006,OCT,2006-10-01 00:00:00.000,2,4,5,9,1,11,31,,,,,,,,,,,,,,1,,0,0
88890,WOS:000265882300009,Combinatorial Bounds via Measure and Conquer: Bounding Minimal Dominating Sets and Applications,1,1,11057,2008,NOV,2008-11-01 00:00:00.000,5,1,5,17,1,33,45,,,,,,,,,,,,,,1,,0,0
88891,WOS:000265882100008,Dynamic Entropy-Compressed Sequences and Full-Text Indexes,1,1,11057,2008,JUN,2008-06-01 00:00:00.000,4,3,5,38,1,40,45,,,,,,,,,,,,,,1,,0,0
88892,WOS:000265882300010,Approximating Rank-Width and Clique-Width Quickly,1,1,11057,2008,NOV,2008-11-01 00:00:00.000,5,1,5,20,1,28,37,,,,,,,,,,,,,,1,,0,0
88893,WOS:000265882100014,Getting the Best Response for Your Erg,1,1,11057,2008,JUN,2008-06-01 00:00:00.000,4,3,5,17,1,17,29,,,,,,,,,,,,,,1,,0,0
88894,WOS:000273223500002,An Optimal Decomposition Algorithm for Tree Edit Distance,1,1,11057,2009,DEC,2009-12-01 00:00:00.000,6,1,5,19,1,20,50,,,,,,,,,,,,,,1,,0,0
88895,WOS:000271945600008,A Better Approximation Ratio for the Vertex Cover Problem,1,1,11057,2009,OCT,2009-10-01 00:00:00.000,5,4,5,8,1,21,30,,,,,,,,,,,,,,1,,0,0
88896,WOS:000271945600013,Low-Dimensional Lattice Basis Reduction Revisited,1,1,11057,2009,OCT,2009-10-01 00:00:00.000,5,4,5,48,1,40,27,,,,,,,,,,,,,,1,,0,0
88897,WOS:000273223500007,Low Distortion Spanners,1,1,11057,2009,DEC,2009-12-01 00:00:00.000,6,1,5,22,1,30,24,,,,,,,,,,,,,,1,,0,0
88898,WOS:000276389400009,A 4k(2) Kernel for Feedback Vertex Set,1,1,11057,2010,MAR,2010-03-01 00:00:00.000,6,2,5,8,1,23,66,,,,,,,,,,,,,,1,,0,0
88899,WOS:000284382400007,"Coresets, Sparse Greedy Approximation, and the Frank-Wolfe Algorithm",1,1,11057,2010,,2010-01-01 00:00:00.000,6,4,5,30,1,45,57,,,,,,,,,,,,,,1,,0,0
88900,WOS:000288825000005,"Additive Spanners and (alpha, beta)-Spanners",1,1,11057,2010,NOV,2010-11-01 00:00:00.000,7,1,5,26,1,61,31,,,,,,,,,,,,,,1,,0,0
88901,WOS:000276389400007,Shortest Paths in Directed Planar Graphs with Negative Lengths: A Linear-Space O(n log(2) n)-Time Algorithm,1,1,11057,2010,MAR,2010-03-01 00:00:00.000,6,2,5,18,1,19,27,,,,,,,,,,,,,,1,,0,0
88902,WOS:000296200900013,"Succinct Indexes for Strings, Binary Relations and Multilabeled Trees",1,1,11057,2011,SEP,2011-09-01 00:00:00.000,7,4,5,27,1,35,24,,,,,,,,,,,,,,1,,0,0
88903,WOS:000296200900014,Fully Compressed Suffix Trees,1,1,11057,2011,SEP,2011-09-01 00:00:00.000,7,4,5,34,1,53,23,,,,,,,,,,,,,,1,,0,0
88904,WOS:000292839300008,Algorithms for Distributed Functional Monitoring,1,1,11057,2011,MAR,2011-03-01 00:00:00.000,7,2,5,20,1,25,21,,,,,,,,,,,,,,1,,0,0
88905,WOS:000293799400009,To Fill or Not to Fill: The Gas Station Problem,1,1,11057,2011,JUL,2011-07-01 00:00:00.000,7,3,5,16,1,19,20,,,,,,,,,,,,,,1,,0,0
88906,WOS:000307170500004,Improved Algorithms for Orienteering and Related Problems,1,1,11057,2012,JUL,2012-07-01 00:00:00.000,8,3,5,27,1,26,33,,,,,,,,,,,,,,1,,0,0
88907,WOS:000301391300004,Cache-Oblivious Algorithms,1,1,11057,2012,JAN,2012-01-01 00:00:00.000,8,1,5,22,1,42,30,,,,,,,,,,,,,,1,,0,0
88908,WOS:000309426300006,Kernel(s) for Problems with no Kernel: On Out-Trees with Many Leaves,1,1,11057,2012,SEP,2012-09-01 00:00:00.000,8,4,5,19,1,36,22,,,,,,,,,,,,,,1,,0,0
88909,WOS:000309426300005,How to Meet Asynchronously (Almost) Everywhere,1,1,11057,2012,SEP,2012-09-01 00:00:00.000,8,4,5,14,1,28,22,,,,,,,,,,,,,,1,,0,0
88910,WOS:000329972600002,Finding Small Separators in Linear Time via Treewidth Reduction,1,1,11057,2013,SEP,2013-09-01 00:00:00.000,9,4,5,35,1,65,29,,,,,,,,,,,,,,1,,0,0
88911,WOS:000321646300002,An Almost Optimal Unrestricted Fast Johnson-Lindenstrauss Transform,1,1,11057,2013,JUN,2013-06-01 00:00:00.000,9,3,5,12,1,25,20,,,,,,,,,,,,,,1,,0,0
88912,WOS:000316414900004,Delays Induce an Exponential Memory Gap for Rendezvous in Trees,1,1,11057,2013,MAR,2013-03-01 00:00:00.000,9,2,5,24,1,39,17,,,,,,,,,,,,,,1,,0,0
