AcademicKeywordPlusID,Name
126092,NEGATION
126093,LAMBDA-CALCULUS
126094,ABSTRACT MACHINES
126095,FUNCTIONAL CORRESPONDENCE
126096,EVALUATORS
126097,LANGUAGES
126098,CALCULI
126099,PROGRAMS
126100,FIXPOINT
126101,FINITE-MEMORY AUTOMATA
126102,MODEL-CHECKING
126103,1ST-ORDER
126104,EVENT CALCULUS
126105,SOCIAL LAWS
126106,ARGUMENTATION
126107,SATISFIABILITY
126108,PROTOCOLS
126109,BISIMILARITY
126110,COMBINING DECISION PROCEDURES
126111,CONGRUENCE CLOSURE
126112,THEOREM PROVER
126113,COMBINATION
126114,DECIDABILITY
126115,EQUALITY
126116,WEIGHTED AUTOMATA
126117,STOCHASTIC GAMES
126118,LOGICS
126119,PAYOFF
126120,GROUND INTERPOLATION
126121,DPLL(T)
126122,ABSTRACTION
126123,REFINEMENT
126124,SOLVER
126125,UTVPI
126126,SMT
126127,MATHEMATICS
126128,LIST HOMOMORPHISMS
126129,COMBINATORIAL PROBLEMS
126130,REFLEXIVE GRAPHS
126131,ARC GRAPHS
126132,ALGEBRAS
126133,CLOSURE
126134,FREEZE QUANTIFIER
126135,LTL
126136,KNOWLEDGE REPRESENTATION
126137,OWL
126138,NESTED EXPRESSIONS
126139,WEIGHT CONSTRAINTS
126140,ANSWER SETS
126141,INVERSE METHOD
126142,DEFINITIONS
126143,TEMPORAL DESCRIPTION LOGIC
126144,SYMBOLIC MODEL CHECKING
126145,BRANCHING-TIME
126146,INFINITE-TREES
126147,MODAL-LOGICS
126148,AUTOMATA
126149,CTL
126150,INCREMENTAL VALIDATION
126151,XML DOCUMENTS
126152,MODAL LOGIC
126153,BASE REVISION
126154,UPDATE
126155,UNITY
126156,TIME TEMPORAL LOGIC
126157,ATL
126158,CONTEXTS
126159,PLAY
126160,DL-LITE FAMILY
126161,ER MODELS
126162,PROVER
126163,SATISFIABILITY MODULO
126164,SAT-SOLVER
126165,CHECKING
126166,HOMOTOPY-THEORETIC MODELS
126167,STATIC ANALYSIS
126168,XPATH
126169,XML
126170,NONCLASSICAL LOGICS
126171,CUT-ELIMINATION
126172,PROOF THEORY
126173,HYPERSEQUENT
126174,CANONICITY
126175,APPLIED PI CALCULUS
126176,SPI CALCULUS
126177,SYMBOLIC BISIMULATION
126178,DECIDING KNOWLEDGE
126179,TERMINATION ANALYSIS
126180,PROLOG
126181,MINIMIZATION
126182,UNDECIDABLE FRAGMENTS
126183,COMPLETE PICTURE
126184,LINEAR ORDERS
126185,PRODUCTS
126186,NONINTERFERENCE
126187,CAUCAL HIERARCHY
126188,IO
126189,DEPENDENT TYPE THEORY
126190,NAMES
126191,COUNTING AXIOMS
126192,NULLSTELLENSATZ
126193,REFUTATIONS
126194,CONCEPTUAL CHANGE
126195,COMPUTER
126196,ACHIEVEMENT
126197,PHYSICS
126198,INSTRUCTION
126199,OBJECT MANIPULATION
126200,MENU
126201,BEAUTIFUL
126202,RETRIEVAL SYSTEM
126203,MENTAL MODELS
126204,EXPERIENCE
126205,PREDICTORS
126206,PATIENT
126207,STYLE
126208,LOCOMOTION INTERFACE
126209,KNOWLEDGE
126210,LANDMARKS
126211,PSYCHOLOGY
126212,HUMAN LANGUAGE
126213,BACKWARD-MASKING
126214,PRODUCT AESTHETICS
126215,WEB PAGES
126216,BEAUTY
126217,PREFERENCES
126218,GOODNESS
126219,DEVELOPING-WORLD
126220,PHONES
126221,ACCEPTANCE
126222,ELECTRONIC DIARIES
126223,AFFECT RECOGNITION
126224,BODY MOVEMENT
126225,ENTERTAINMENT
126226,EXPRESSION
126227,CONVERSATION
126228,AWARENESS
126229,INTRINSIC MOTIVATION
126230,INNOVATION
126231,LITERACY
126232,MOOD
126233,PERIPERSONAL SPACE
126234,MOTOR RESONANCE
126235,TOOL-USE
126236,CREATIVITY
126237,EXPERT
126238,STUDIO
126239,RESEARCH ISSUES
126240,COMMON-SENSE
126241,INTERNET USE
126242,ILLNESS
126243,STIGMA
126244,SCHIZOPHRENIA
126245,INTERVENTIONS
126246,EXPERIENCES
126247,CANCER
126248,MEDIA
126249,MESSAGES
126250,TALKING
126251,HYPOTHESIS
126252,USER
126253,NEAR-INFRARED SPECTROSCOPY
126254,ANTERIOR PREFRONTAL CORTEX
126255,WORKING-MEMORY TASK
126256,EMOTIONAL STIMULI
126257,NIRS
126258,ACTIVATION
126259,COMPONENT
126260,HEALTH-CARE
126261,CHRONIC DISEASES
126262,PEOPLE
126263,USAGE
126264,MONEY
126265,POOR
126266,UPPER ALPHA OSCILLATIONS
126267,SHORT-TERM-MEMORY
126268,WORKING-MEMORY
126269,COGNITIVE-LOAD
126270,NEURAL EFFICIENCY
126271,EEG ALPHA
126272,DESYNCHRONIZATION ERD
126273,FLUID INTELLIGENCE
126274,META-DESIGN
126275,SUS
126276,END-USER DEVELOPMENT
126277,INTEGRITY
126278,RISKS
126279,VIDEO GAME
126280,LEARNING-PERFORMANCE
126281,ADOLESCENTS
126282,IMPROVEMENT
126283,SMART CITY
126284,GOVERNMENT
126285,CITIZENS
126286,CITIES
126287,KERNEL
126288,IP
126289,TCP
126290,GENERALIZED ASSIGNMENT PROBLEM
126291,BACKWARD SIMULATIONS
126292,CORRECTNESS
126293,THRESHOLD CRYPTOGRAPHY
126294,RAMPART TOOLKIT
126295,SIGNATURES
126296,CONCURRENCY-CONTROL
126297,COMMUTATIVITY
126298,AREA
126299,FILE-SYSTEMS
126300,COMPUTATIONS
126301,PROCESSORS
126302,APPROXIMATE AGREEMENT
126303,FAULTS
126304,ATOMIC BROADCAST
126305,CORBA
126306,TCP/IP
126307,ROBUST
126308,WAIT-FREE
126309,PROCESSOR ALLOCATION POLICY
126310,MULTITHREADED COMPUTATIONS
126311,MULTIPROCESSOR SYSTEMS
126312,NESTED PARALLELISM
126313,JOBS
126314,INSTRUCTION THROUGHPUT MODEL
126315,PARALLELISM
126316,CACHES
126317,SECRET
126318,POSTAL MODEL
126319,VLIW PROCESSORS
126320,QUEUING-NETWORKS
126321,AUTOMATED VERIFICATION
126322,PERVASIVE VERIFICATION
126323,SCHEMES
126324,MAPREDUCE
126325,NETWORK I/O
126326,FLASH MEMORIES
126327,EQUILIBRIUM
126328,DVFS
126329,CUBE
126330,CHANNEL ATTACKS
126331,COGNITIVE LOAD THEORY
126332,ALGORITHM VISUALIZATION
126333,ANIMATION
126334,COMPREHENSION
126335,RECURSION
126336,DIAGNOSIS
126337,COMPUTER-SCIENCE
126338,HIGH-SCHOOL
126339,INQUIRY
126340,GAME
126341,GROUP AFFECTIVE TONE
126342,INTRAGROUP CONFLICT
126343,SOCIAL NETWORKS
126344,NEGATIVE AFFECT
126345,GERMAN VERSION
126346,WORK GROUPS
126347,TEAMS
126348,HIGHER-EDUCATION
126349,FORMATIVE ASSESSMENT
126350,REGRESSION-ANALYSIS
126351,TASK VALUE
126352,UNIVERSITY
126353,ASPIRATIONS
126354,PERSISTENCE
126355,ENGAGEMENT
126356,GENDER
126357,ERRORS
126358,TEACHERS
126359,SELF-REGULATION
126360,CLASSROOM
126361,OPEN SOURCE SOFTWARE
126362,SQL
126363,GROUP COMMUNICATION-SYSTEM
126364,DEFAULT
126365,CONSTRAINT SATISFACTION PROBLEMS
126366,R-TREES
126367,PERFORMANCE EVALUATION
126368,SERIALIZABILITY
126369,SPATIAL DATABASES
126370,BOUND ALGORITHM
126371,BRANCH
126372,AESA
126373,INFORMATION DELIVERY
126374,DISSEMINATION
126375,RELATIONAL DATABASES
126376,NESTED RELATIONS
126377,DEPENDENCIES
126378,PARTITIONING ARRANGEMENTS
126379,SIMPLE POLYGON
126380,LINE SEGMENTS
126381,INTERSECTIONS
126382,INTEGRITY CONSTRAINTS
126383,VECTORS
126384,MAXIMA
126385,SET
126386,PERFECT HASH FUNCTIONS
126387,REGION QUADTREES
126388,PLANE
126389,SWEEP
126390,COMBINING FUZZY INFORMATION
126391,OPERATOR
126392,FREQUENT EPISODES
126393,SEQUENCES
126394,IMPUTATION
126395,K-ANONYMITY
126396,PROTECTING PRIVACY
126397,CRYPTOGRAPHIC KEYS
126398,HIERARCHY
126399,GUARDS
126400,EDITING DISTANCE
126401,JOINS
126402,SKYLINE
126403,RANKING
126404,CONDITIONAL FUNCTIONAL-DEPENDENCIES
126405,APPROXIMATE DEPENDENCIES
126406,RELATIONAL MODEL
126407,TRENDS
126408,HIGH-DIMENSIONAL SPACES
126409,METRIC-SPACES
126410,FINITE AUTOMATA
126411,SPARQL
126412,ONE-COUNTER AUTOMATA
126413,RELATIONAL TRANSDUCERS
126414,ELECTRONIC COMMERCE
126415,DATA LANGUAGES
126416,MULTIVALUED DEPENDENCIES
126417,FUNCTIONAL-DEPENDENCIES
126418,INCOMPLETE RELATIONS
126419,PROPOSITIONAL LOGIC
126420,NULL VALUES
126421,INCLUSION DEPENDENCIES
126422,ARMSTRONG RELATIONS
126423,EXISTING DATABASES
126424,BISIMULATION
126425,REACHABILITY
126426,FREQUENT
126427,DIFFERENTIAL PRIVACY
126428,NOISE
126429,CONSTRAINT SATISFACTION
126430,DESCRIPTION LOGICS
126431,NORMAL-FORM
126432,DATABASE
126433,DOCUMENT
126434,LABELED TREES
126435,QUERY EVALUATION
126436,RECORD LINKAGE
126437,DATA EXCHANGE
126438,MARKOV LOGIC
126439,DEDUPLICATION
126440,LINK-PREDICTION
126441,FRIENDSHIPS
126442,DIVERSITY
126443,NEIGHBORHOOD
126444,FREQUENT SUBGRAPH
126445,SIZE BOUNDS
126446,QUERY PLANS
126447,LIGRA
126448,MINIMUM-LINK PATHS
126449,POLYGONS
126450,CURVE
126451,TRANSFORMATIONS
126452,OPERATIONS
126453,DBTOASTER
126454,ANOMALIES
126455,NONPARAMETRIC-ESTIMATION
126456,SPECIES RICHNESS
126457,POPULATION
126458,UNSEEN
126459,SAMPLE
126460,CONFIDENCE-INTERVALS
126461,MULTIPLE SUPPLY VOLTAGES
126462,WIRELESS COMMUNICATIONS
126463,BEHAVIORAL SYNTHESIS
126464,PORTABLE COMPUTERS
126465,CO-DESIGN
126466,DSP
126467,DATA PATH SYNTHESIS
126468,COMPILER OPTIMIZATIONS
126469,LOOP TRANSFORMATIONS
126470,POWER OPTIMIZATION
126471,MULTIPROCESSORS
126472,MULTICOMPUTERS
126473,CORE-BASED SYSTEMS
126474,METHODOLOGY
126475,ELMORE DELAY MODEL
126476,DISTRIBUTED EMBEDDED SYSTEMS
126477,COSYNTHESIS
126478,LEVEL
126479,CHIP
126480,PARAMETRIC SHORTEST-PATH
126481,CONCURRENT SYSTEMS
126482,MAXIMUM
126483,BRIDGING FAULTS
126484,SUBMICRON CMOS
126485,ICS
126486,HARDWARE-SOFTWARE COSYNTHESIS
126487,MAXIMUM-FLOW PROBLEM
126488,IP PROTECTION
126489,WATERMARKING TECHNIQUES
126490,RECONFIGURABLE COMPUTING SYSTEMS
126491,BLOCK PLACEMENT
126492,DROPLETS
126493,LAB
126494,VLSI ARRAYS
126495,COSIMULATION
126496,THERMAL NOISE
126497,PRISM
126498,SCHEDULING STRATEGIES
126499,EXECUTION TIME
126500,DSP ALGORITHMS
126501,WORKLOAD CHARACTERIZATION
126502,WIRELESS NETWORKS
126503,MULTIMEDIA
126504,SELECTION
126505,LEAKAGE CURRENT
126506,CMOS CIRCUITS
126507,BODY BIAS
126508,SEMICUSTOM DESIGN
126509,GATED CIRCUITS
126510,SUPPLY-VOLTAGE
126511,MICROPROCESSORS
126512,PERFORMANCE DEGRADATION
126513,PENCIL
126514,TASKS
126515,STANDARD CELL PLACEMENT
126516,FOURIER-TRANSFORM
126517,DSP TRANSFORMS
126518,COMPARISON DIAGNOSIS MODEL
126519,TOPOLOGICAL PROPERTIES
126520,HYPERCUBES
126521,MULTIPROCESSOR SOCS
126522,THERMAL MANAGEMENT
126523,MULTIPROCESSOR ARCHITECTURE
126524,AETHEREAL NETWORK
126525,SIDE-CHANNEL ATTACK
126526,CRYPTOSYSTEMS
126527,RUN-TIME
126528,PHYSICAL UNCLONABLE FUNCTIONS
126529,FLASH FILE SYSTEM
126530,WRITE
126531,COMPOSITION NETWORKS
126532,CONNECTION ASSIGNMENT
126533,FAULT IDENTIFICATION
126534,STAR GRAPHS
126535,PARALLEL
126536,SUBTHRESHOLD SRAM
126537,NM CMOS
126538,BIOCHIPS
126539,DILUTION
126540,MODULE
126541,EWOD
126542,DENSITY CONSTRAINTS
126543,MODEL ORDER REDUCTION
126544,EFFICIENT APPROXIMATION
126545,OPERATIONAL-AMPLIFIERS
126546,COMPENSATION STRATEGY
126547,DECISION DIAGRAM
126548,DESIGN PROCEDURE
126549,CURRENT BUFFER
126550,COMPUTER-AIDED-DESIGN
126551,INTEGRATED-CIRCUITS
126552,ANALOG CIRCUITS
126553,LOCAL OPTIMA
126554,NONVOLATILE MEMORY
126555,HYBRID CACHE
126556,MRAM
126557,ERROR RECOVERY
126558,PLACEMENT
126559,MULTI-CORE
126560,DELAY
126561,CACHE BEHAVIOR PREDICTION
126562,TIMING ANALYSIS
126563,WCET
126564,ILP
126565,MAGNETIC TUNNEL-JUNCTIONS
126566,LAYER
126567,CELL MULTIPROCESSOR
126568,SOC
126569,KEY MANAGEMENT
126570,CONTROL-FLOW CHECKING
126571,ERROR-DETECTION
126572,WATCHDOG PROCESSORS
126573,BATTERIES
126574,TUTORIAL
126575,EMBEDDED SYSTEMS
126576,GENERATING BINARY SEQUENCES
126577,STOCHASTIC-ANALYSIS
126578,HARD-REAL-TIME
126579,CONTROLLER-AREA-NETWORK
126580,SCRATCHPAD MEMORY
126581,WCET ANALYSIS
126582,MULTIPROCESSOR
126583,PROBABILITY
126584,DATA AGGREGATION
126585,AIRCRAFT
126586,PLATFORMS
126587,POWER ESTIMATION METHODOLOGY
126588,CONSUMPTION
126589,MICROPROCESSOR
126590,RESILIENCE
126591,MULTICORE PROCESSORS
126592,MPSOCS
126593,WAVELET TRANSFORM
126594,HYPERSPECTRAL DATA
126595,COEFFICIENTS
126596,EXTRACTION
126597,ENERGY-EFFICIENT
126598,SLEPIAN-WOLF
126599,AGGREGATION
126600,WSNS
126601,MOBILE SINKS
126602,SOFTWARE-DEFINED NETWORKING
126603,VIDEO TRANSMISSION
126604,LOCALIZATION
126605,THROUGHPUT MAXIMIZATION
126606,RESOURCE-ALLOCATION
126607,POLYGONAL MODELS
126608,ERROR
126609,SUBDIVISION
126610,OCTTREES
126611,RADIOSITY
126612,REFLECTIONS
126613,STOCHASTIC-MODELS
126614,BLENDING QUATERNION CURVES
126615,SOLID ORIENTATIONS
126616,SPHERES
126617,MOTIONS
126618,SPACES
126619,INVERSE KINEMATICS
126620,SHIFTS
126621,DEFORMABLE TEMPLATES
126622,GLOBAL DEFORMATIONS
126623,SIZE FUNCTIONS
126624,RANGE IMAGES
126625,SUPERQUADRICS
126626,ANISOTROPIC DIFFUSION
126627,TONE REPRODUCTION
126628,BRIGHTNESS PERCEPTION
126629,RETINEX
126630,DOMAIN
126631,FOURIER DESCRIPTORS
126632,3-D OBJECTS
126633,REGISTRATION
126634,CAMERA
126635,DEFORMATION
126636,SURFACES
126637,IMAGE-RESTORATION
126638,DECONVOLUTION
126639,HOUSES
126640,BEHAVIORS
126641,SINGLE-IMAGE
126642,FIELD
126643,PHOTOGRAPHY
126644,FLASH
126645,RESTORATION
126646,SCATTERING
126647,DYNAMIC-RANGE IMAGES
126648,REAL SCENES
126649,3D
126650,TEXTURE SYNTHESIS
126651,BLIND DECONVOLUTION
126652,BLURRED IMAGES
126653,PHOTOGRAPHS
126654,GRAPH CUTS
126655,SIGNAL
126656,MODULATION TRANSFER-FUNCTION
126657,SPATIAL-FREQUENCY MASKING
126658,HUMAN EYE
126659,HUMAN VISION
126660,CONTRAST
126661,PIGMENTATION
126662,DEPENDENCE
126663,SUPERRESOLUTION
126664,INTERPOLATION
126665,STATISTICS
126666,REMOVAL
126667,FACE ALIGNMENT
126668,POSE
126669,TOPOLOGY OPTIMIZATION
126670,METAMATERIALS
126671,NONNEGATIVE MATRIX FACTORIZATION
126672,HEAD-MOUNTED DISPLAY
126673,3D DISPLAYS
126674,EXPOSURE
126675,60 GHZ BAND
126676,IMPULSE RADAR
126677,HUMAN GAIT
126678,SENSORS
126679,PHASE
126680,ARTICULATED HAND
126681,GLOVE
126682,OPTICAL-ELEMENTS
126683,DIFFRACTION
126684,MODULATION
126685,LENS
126686,HUMAN-BODY
126687,PICTORIAL STRUCTURES
126688,MOTION CAPTURE
126689,DEPTH IMAGES
126690,CONVERGENCE ACCELERATION
126691,GEOMETRY
126692,BODY
126693,MAPPINGS
126694,DOCUMENT-RETRIEVAL
126695,CITATION
126696,CO-OCCURRENCE DATA
126697,SEARCH TERMS
126698,PROBABILITIES
126699,TEXT RETRIEVAL
126700,SEMANTIC SIMILARITY
126701,RETRIEVAL EFFECTIVENESS
126702,NEWS
126703,HIERARCHICAL-CLUSTERING ALGORITHMS
126704,POSITIONS
126705,BLOCKMODELS
126706,ROLES
126707,NEURAL NETWORKS
126708,PREFERENCE
126709,ENGINES
126710,USERS
126711,GROUP SUPPORT-SYSTEMS
126712,AUTHORSHIP IDENTIFICATION
126713,ATTRIBUTION
126714,FEDERALIST
126715,REPUTATION
126716,PROGRAM
126717,PROBABILISTIC MODELS
126718,OKAPI
126719,CORONARY-HEART-DISEASE
126720,HEALTH INFORMATION
126721,LIFE-STYLE
126722,SEEKING
126723,HYPOCHONDRIASIS
126724,CONSUMERS
126725,RECALL
126726,RELEVANCE-FEEDBACK
126727,COMPARING RANKINGS
126728,IMAGE RETRIEVAL
126729,AUTOMATIC TEXT RETRIEVAL
126730,MATRIX FACTORIZATION
126731,NEAREST-NEIGHBOR
126732,REGULARIZATION
126733,ARRAY CONSTRUCTION
126734,HUMAN MOBILITY
126735,IMAGE SEARCH
126736,RERANKING
126737,EVERYDAY LIFE
126738,RECOMMENDATION
126739,NUTRITION
126740,STEPS
126741,WORKING SET SELECTION
126742,MODEL SELECTION
126743,REGRESSION
126744,LASSO
126745,AUDIO SIGNALS
126746,GENRE CLASSIFICATION
126747,TEXT CATEGORIZATION
126748,CIRCUMPLEX MODEL
126749,TOURISTS
126750,ROBUST TRACKING
126751,REPRESENTATIONS
126752,SURVEILLANCE
126753,MAP-MATCHING ALGORITHMS
126754,SEQUENTIAL PATTERNS
126755,PREFIXSPAN
126756,GROWTH
126757,TRAFFIC CONDITIONS
126758,TRAJECTORIES
126759,MODULARITY
126760,MOVING-OBJECTS DATABASES
126761,GATHERING PATTERNS
126762,PERIODIC PATTERNS
126763,UNCERTAIN DATA
126764,RECOMMENDATIONS
126765,HISTORY
126766,LOGISTIC-REGRESSION
126767,VISUAL-SEARCH
126768,VECTOR
126769,RECOGNIZING ROTATED FACES
126770,FACIAL EXPRESSION
126771,MUGSHOT DATABASES
126772,MORPHABLE MODEL
126773,SUBSPACE
126774,LARGE-SCALE
126775,LBSNS
126776,NEAREST NEIGHBORS
126777,SPARSE
126778,LEAST-SQUARES ALGORITHM
126779,MULTILINEAR DECOMPOSITION
126780,LINK PREDICTION
126781,PARAFAC
126782,MATRIX
126783,UNIQUENESS
126784,CANDECOMP/PARAFAC
126785,OBJECT DETECTION
126786,RECURRENT NEURAL-NETWORKS
126787,FRONT-END
126788,DEREVERBERATION
126789,SEPARATION
126790,MASKS
126791,HYPERMEDIA
126792,COMMUNICATION-NETWORKS
126793,PROCESS MODELS
126794,EVENT LOGS
126795,BPEL
126796,SCHEMA
126797,PACKET MARKING
126798,TRACEBACK
126799,DDOS
126800,IMAGE QUALITY ASSESSMENT
126801,ONTOLOGIES
126802,STREAMS
126803,INTERCHANGE
126804,MEDIATION
126805,PUBLISH/SUBSCRIBE
126806,UNCERTAINTY
126807,USAGE PATTERNS
126808,DISCRETE WEIBULL DISTRIBUTION
126809,POWER-LAW DISTRIBUTIONS
126810,SMALL-WORLD PROBLEM
126811,SOCIAL NETWORK
126812,SYBIL ATTACKS
126813,SCALE-FREE
126814,FRIENDSHIP
126815,HYBRID CLOUDS
126816,NATURAL-LANGUAGE ARGUMENTS
126817,SOFTWARE PARADIGM
126818,POINT
126819,INDEPENDENT TASKS
126820,BACKGROUND KNOWLEDGE
126821,BAYESIAN NETWORKS
126822,HEAVY TAILS
126823,LOCAL OUTLIERS
126824,FOREST
126825,SHRINKAGE
126826,CUMULATIVE TRAUMA DISORDERS
126827,VECTOR QUANTIZATION
126828,TIES
126829,LABEL
126830,DIMENSIONALITY REDUCTION
126831,SCALE-FREE NETWORKS
126832,HIDDEN POPULATIONS
126833,MASSIVE GRAPHS
126834,HIGH-DIMENSIONAL DATA
126835,GENE-EXPRESSION DATA
126836,LARGE DATA SETS
126837,PROJECTIONS
126838,SUBSPACES
126839,DIFFUSION
126840,PRINCIPAL COMPONENT ANALYSIS
126841,FACE RECOGNITION
126842,OUTLIER DETECTION
126843,KERNELS
126844,MAXIMIZATION
126845,REDUNDANCY
126846,NORM
126847,STATISTICAL-ANALYSIS
126848,BOUNDARY-VALUE-PROBLEMS
126849,PSEUDOSPECTRAL METHOD
126850,STABILITY
126851,EIGENVALUES
126852,EQUATION
126853,LONG-RANGE CORRELATIONS
126854,MONTE-CARLO
126855,PARALLEL COMPUTERS
126856,ISING-MODEL
126857,SIMULATIONS
126858,TESTS
126859,NONMONOTONE LINE SEARCH
126860,PROJECTED GRADIENT METHODS
126861,OPTICAL-CONSTANTS
126862,SIMPLE BOUNDS
126863,THICKNESS
126864,BARZILAI
126865,LIMIT-CYCLE OSCILLATORS
126866,HOPF-BIFURCATION
126867,LEVEL-3 BLAS
126868,LINEAR ALGEBRA SUBPROGRAMS
126869,HIGH-PERFORMANCE LIBRARY
126870,NUMERICAL-SOLUTION
126871,AXB(T)+CXD(T)=E
126872,ESTIMATORS
126873,BOUNDARY-VALUE PROBLEMS
126874,CONTINUATION
126875,COLLOCATION
126876,TRUST-REGION
126877,NONLINEAR-SYSTEMS
126878,LU FACTORIZATION
126879,GAUSSIAN-ELIMINATION
126880,MATRICES
126881,AUTOMATIC DIFFERENTIATION
126882,SPARSE MATRICES
126883,LINEAR-EQUATIONS
126884,SYMBOLIC FACTORIZATION
126885,SOLVING SPARSE
126886,FILL
126887,BOTTOM-UP
126888,UNCONSTRAINED TESTING ENVIRONMENT
126889,ALGEBRAIC SYSTEMS
126890,SENSITIVITY ANALYSIS
126891,RADIATION DIFFUSION
126892,KRYLOV METHODS
126893,NAVIER-STOKES EQUATIONS
126894,PRECONDITIONER
126895,SPARSE GAUSSIAN-ELIMINATION
126896,LINEAR-SYSTEMS
126897,NOTATION
126898,EFFICIENT LINE SEARCH
126899,CONVERGENCE CONDITIONS
126900,GLOBAL CONVERGENCE
126901,ASCENT METHODS
126902,PROPERTY
126903,RANDOM NUMBER GENERATORS
126904,POLYNOMIALS
126905,PENALTY DG METHODS
126906,MULTILEVEL METHODS
126907,TOMOGRAPHY
126908,FEM
126909,PSEUDORANDOM NUMBERS
126910,SERIAL TESTS
126911,SEQUENCE
126912,FAMILIES
126913,SPACINGS
126914,POSTERIORI ERROR ESTIMATORS
126915,CONVECTION-DIFFUSION EQUATIONS
126916,FAST ITERATIVE SOLUTION
126917,PRECONDITIONERS
126918,DEGREE ORDERING ALGORITHM
126919,MATRIX COMPLETION
126920,SQUARES
126921,SUMS
126922,DISCRETE POLYNOMIAL-TRANSFORMS
126923,TRIGONOMETRIC POLYNOMIALS
126924,FAST SUMMATION
126925,GRIDDING RECONSTRUCTION
126926,SCATTERED DATA
126927,SPARSE GRIDS
126928,SPHERE
126929,CONVOLUTION
126930,DOWNDATING ALGORITHM
126931,ELIMINATION TREES
126932,ROW
126933,QR FACTORIZATION
126934,DIRECT TRAJECTORY OPTIMIZATION
126935,SPACECRAFT FORMATIONS
126936,DIRECT TRANSCRIPTION
126937,COSTATE ESTIMATION
126938,DIFFERENTIATION
126939,CODE GENERATION
126940,EQUATIONS
126941,LIBRARY
126942,PATTERN MULTIFRONTAL METHOD
126943,GENERALIZED EIGENVALUE PROBLEMS
126944,JACOBI-DAVIDSON
126945,HERMITIAN EIGENPROBLEMS
126946,LIMITED MEMORY
126947,LARGE MATRICES
126948,EIGENPAIRS
126949,MATLAB
126950,LU
126951,ADAPTIVE DIRECT SEARCH
126952,DERIVATIVE-FREE OPTIMIZATION
126953,PATTERN SEARCH
126954,INDEFINITE SYSTEMS
126955,MATRIX FUNCTIONS
126956,SQUARING METHOD
126957,ADI SCHEMES
126958,APPROXIMATIONS
126959,HOMOTOPY CONTINUATION
126960,ALGEBRAIC-GEOMETRY
126961,PATH TRACKING
126962,INVARIANTS
126963,ANALYTIC-FUNCTIONS
126964,COMPLEX-VARIABLES
126965,NUMBERS
126966,MATRIX POLYNOMIALS
126967,REPRODUCIBLE RESEARCH
126968,PSEUDOSPECTRA
126969,EIGENPROBLEMS
126970,PERTURBATION
126971,SENSITIVITY
126972,PARALLEL EIGENSOLVER
126973,EIGENVALUE PROBLEM
126974,FLAME
126975,POLYNOMIAL-MATRICES
126976,BACKWARD ERROR
126977,LINEARIZATIONS
126978,PSEUDOSPECTRAL METHODS
126979,FINITE-ELEMENT-METHOD
126980,FAST LIDAR
126981,PROPER ORTHOGONAL DECOMPOSITION
126982,COHERENT STRUCTURES
126983,FLOWS
126984,POD
126985,CENTROIDAL VORONOI TESSELLATIONS
126986,EXACT GEOMETRIC COMPUTATION
126987,CONSTRAINED DELAUNAY
126988,REGULAR TRIANGULATIONS
126989,BOUNDARY RECOVERY
126990,POLYHEDRA
126991,EXTRAORDINARY OPTICAL-TRANSMISSION
126992,GENERIC GRID INTERFACE
126993,FAST MULTIPOLE METHOD
126994,SINGULAR-INTEGRALS
126995,ELECTROMAGNETIC SCATTERING
126996,EXPONENTIAL CONVERGENCE
126997,ELEMENT METHOD
126998,HOLE ARRAYS
126999,QUADRATURE
127000,HOUSEHOLDER TRANSFORMATIONS
127001,WY REPRESENTATION
127002,SOLVING CHARACTERISTIC EQUATIONS
127003,ELECTROMAGNETIC STRUCTURES
127004,TRANSCENDENTAL EQUATIONS
127005,ZEPLS PROGRAM
127006,WAVE
127007,SPARSE REPRESENTATIONS
127008,IMAGE DECOMPOSITION
127009,MULTISCALE
127010,FRAMES
127011,COOPERATIVE COEVOLUTION
127012,COORDINATE DESCENT
127013,BLAS
127014,CONJUGATE GRADIENTS
127015,PROCESSING UNITS
127016,STORAGE FORMAT
127017,MULTIPLE GPUS
127018,NVIDIA GPUS
127019,PRODUCT
127020,SPMV
127021,VARIATIONAL FORMS
127022,PROBLEM-SOLVING ENVIRONMENTS
127023,OBJECT-ORIENTED FRAMEWORK
127024,DESIGN OPTIMIZATION
127025,AEROSPACE DESIGN
127026,COMPLEX
127027,COUPLED-CLUSTER THEORY
127028,QUANTUM-CHEMISTRY
127029,MULTIRESOLUTION
127030,CONTRACTIONS
127031,MATRIX-VECTOR MULTIPLICATION
127032,FORMAT
127033,RARE EVENTS
127034,QUEUES
127035,EXCESSIVE BACKLOGS
127036,CROSS-ENTROPY
127037,SIMULATION EXPERIMENTS
127038,RELIABLE MARKOVIAN SYSTEMS
127039,HIGHLY DEPENDABLE SYSTEMS
127040,FAST SIMULATION
127041,RESTART
127042,CHAINS
127043,SEQUENCE CHARTS
127044,AOP
127045,SCREENING MAMMOGRAPHY
127046,SERVICE INDUSTRY/
127047,US
127048,UNIVERSAL GENERATOR
127049,GAMMA
127050,REJECTION
127051,DENSITY
127052,INITIAL ATTACK
127053,FIRE
127054,SPREAD
127055,DEVS
127056,LOW-DISCREPANCY SEQUENCES
127057,MONTE CARLO METHODS
127058,GOOD PERMUTATIONS
127059,STAR-DISCREPANCY
127060,DIMENSION
127061,HUMAN-BEHAVIOR MODELS
127062,DYNAMICS MODEL
127063,PMFSERV
