AcademicKeywordID,Name
130319,Adaptation processes
130320,self-properties
130321,self-adaptive software
130322,research challenges
130323,Agent
130324,mobile agent
130325,wireless sensor network
130326,Dynamic service composition
130327,context-aware
130328,service oriented framework
130329,Autonomous Mobile Robots
130330,Self-Organizing Robots
130331,Cooperation and Control
130332,Point Formation
130333,Unreliable Compasses
130334,Ambient intelligence
130335,ubiquitous computing
130336,fuzzy markup language
130337,fuzzy systems
130338,observer/controller architecture
130339,organic computing
130340,self-organization
130341,system classification
130342,Cooperation
130343,decentralized systems
130344,Global optimization
130345,mutation operator
130346,parameter adaptation
130347,probabilistic modeling
130348,service-oriented computing
130349,Chemical-inspired computation
130350,tuple spaces
130351,Mobile ad hoc networks
130352,bird flight
130353,great circle
130354,J-SIM
130355,Formal specification
130356,ubiquitous and pervasive safety-critical applications
130357,methodologies and tools
130358,Formal methods
130359,self-adaptation
130360,Decision mechanisms
130361,comparison
130362,design approaches
130363,organization structure
130364,agent organization
130365,Auctions and market-based systems
130366,optimal task allocation
130367,distributed robot systems
130368,networked agents
130369,Markov chain Monte Carlo
130370,simulated annealing
130371,open systems
130372,safety
130373,conditional certification
130374,Resource allocation
130375,multi-tier internet services
130376,percentile-based delay guarantee
130377,neural fuzzy control
130378,server virtualization
130379,Norms
130380,conventions
130381,emergence
130382,MAS
130383,Opportunistic networks
130384,cognitive heuristics
130385,recognition heuristic
130386,data dissemination
130387,Legal Aspects
130388,Multi-Cloud
130389,three-tier applications
130390,autoscaling
130391,Computer malware
130392,virus epidemics
130393,epidemic dynamics
130394,epidemic threshold
130395,complex network
130396,Self-protection
130397,self-adaptive systems
130398,self-*properties
130399,autonomic
130400,computing
130401,adaptive security
130402,Languages Model-driven engineering
130403,modeling language
130404,models at runtime
130405,model interpreter
130406,feedback loops
130407,layered architecture
130408,software evolution
130409,Verification Formal templates
130410,MAPE-K
130411,top-down design
130412,prescriptive modeling
130413,model checking
130414,aggregation
130415,foraging
130416,Autonomic smart microgrid
130417,integration of multiscale and multiobjective control systems
130418,holonic architecture
130419,integration design patterns
130420,proof-of-concept simulation
130421,Coordination
130422,Pervasive computing
130423,workflows
130424,spot instances
130425,task duplication
130426,task retry
130427,Performance Social media
130428,privacy
130429,conflicts
130430,intimacy
130431,social networking services
130432,online social networks
130433,Pricing
130434,auction
130435,mechanism design
130436,multi-unit
130437,online
130438,reserve price
130439,PUE
130440,Dumb node
130441,environmental effect
130442,dynamic shrinkage
130443,adjustable sensor nodes
130444,decentralized signal processing
130445,adaptive sampling
130446,decentralized decision making
130447,event monitoring
130448,MAPE-K loop
130449,MAPE pattern
130450,abstract state machines
130451,formal modeling and analysis
130452,functional requirements assurance
130453,Budget
130454,IaaS cloud
130455,makespan minimisation
130456,scientific workflow
130457,resource provisioning
130458,control theory
130459,non-functional properties
130460,Norm emergence
130461,multiagent collective learning
130462,data stream management systems
130463,performance optimization
130464,Crowdsourcing systems
130465,multiagent systems
130466,crowdsourcing elements
130467,crowdsourcing processes
130468,awareness requirements
130469,answer sets
130470,computational complexity
130471,implementation
130472,knowledge representation
130473,nonmonotonic reasoning
130474,stable models
130475,idempotent semiring
130476,Kleene algebra
130477,domain
130478,codomain
130479,image and preimage operation
130480,equational reasoning
130481,state transition systems
130482,program development and analysis
130483,answer set programming
130484,disjunctive stable models
130485,partial models
130486,inference engine
130487,minimal models
130488,quantified Boolean formulas
130489,constraint solving
130490,decision procedures
130491,numerical constraints
130492,calculus of structures
130493,cut elimination
130494,deep inference
130495,linear logic
130496,mix rule
130497,noncommutativity
130498,pomset logic
130499,self-duality
130500,symmetry
130501,enumeration problems
130502,first-order logic
130503,analytic sequent calculi
130504,automated deduction
130505,conditional logics
130506,labeled deductive systems
130507,proof theory
130508,angelic choice
130509,demonic choice
130510,denotational semantics
130511,game semantics
130512,minimax theorem
130513,modal mu-calculus
130514,probabilistic choice
130515,quantitative aspects of programming languages
130516,abductive logic programming
130517,proof-procedures
130518,agent interaction protocols
130519,declarative semantics
130520,formal properties
130521,SCIFF
130522,SOCS (SOcieties of ComputeeS)
130523,IFF proof procedure
130524,type theory
130525,logical frameworks
130526,intuitionistic modal logic
130527,abstract machines
130528,closures
130529,derivation
130530,explicit substitutions
130531,inductive definitions
130532,classical logic
130533,expressiveness
130534,Action language
130535,contract-net
130536,event calculus
130537,executable specification
130538,norm
130539,policy
130540,Quantum computation
130541,quantum communication
130542,super-operator
130543,process algebra
130544,bisimulation
130545,Automated reasoning
130546,satisfiability modulo a theory
130547,combination of theories
130548,inference
130549,superposition
130550,rewriting
130551,termination
130552,quantitative verification
130553,weighted automata
130554,Craig interpolation
130555,SMT
130556,annotated RDF
130557,view maintenance
130558,Counterexamples
130559,abstraction
130560,refinement
130561,Markov decision processes
130562,dichotomy theorem
130563,homomorphism problem
130564,Data words
130565,one equivalence relation
130566,two variables
130567,Petri net reachability
130568,Answer set semantics
130569,description logic programs
130570,description logics
130571,normal logic programs
130572,well-founded semantic
130573,Aggregates
130574,Fixed points
130575,(co)induction
130576,recursive definitions
130577,cut limination
130578,normalization
130579,focusing
130580,proof search
130581,temporal extensions
130582,Branching temporal logics
130583,graded modalities
130584,specification
130585,Coalgebra
130586,regular expressions
130587,trace
130588,Analyticity
130589,axiom expansion
130590,cut admissibility
130591,Kripke semantics
130592,logic
130593,nondeterministic semantics
130594,semantic characterization
130595,sequent calculi
130596,Higher-order logic programming
130597,extensionality
130598,algebraic lattices
130599,belief revision
130600,belief merging
130601,program encodings
130602,strong equivalence
130603,Intuitionstic logic
130604,polarized logic
130605,identity expansion
130606,proof terms
130607,Description logic
130608,temporal conceptual data model
130609,Bounded arithmetic
130610,polynomial space
130611,witnessing
130612,local improvement
130613,provably total functions
130614,NP search problems
130615,uncertainty
130616,argumentation theory
130617,probabilistic reasoning
130618,Satisfiability modulo theories
130619,Categorical semantics
130620,coherence theorems
130621,comprehension categories
130622,dependent type theory
130623,Modal logic
130624,display calculus
130625,structural rules
130626,display theorem
130627,declarative programming
130628,program completeness
130629,program correctness
130630,declarative diagnosis/algorithmic debugging
130631,Actors
130632,concurrency
130633,may-happen-in-parallel
130634,Branching bisimulation
130635,Temporal logic
130636,Program slicing
130637,abstract interpretation
130638,Higher-order recursion schemes
130639,higher-order (collapsible) pushdown automata
130640,Proof complexity
130641,QBF
130642,resolution
130643,lower bound techniques
130644,simulations
130645,Nominal syntax
130646,nominal rewriting
130647,categorical logic
130648,homotopy theory
130649,Constant-depth Frege
130650,modular counting
130651,counting axioms
130652,propositional proof complexity
130653,haptics
130654,distributed collaboration
130655,visual impairment
130656,transcoding
130657,3D object manipulation
130658,direct object manipulation
130659,precision manipulation
130660,prototype
130661,prototyping
130662,design space
130663,Aesthetics
130664,interaction styles
130665,judgment and decision-making
130666,Aesthetic interaction
130667,experience-centered design
130668,digital jewelery
130669,wearables
130670,older adults
130671,health information seeking
130672,mental models
130673,Pathfinder networks
130674,search engines
